country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Réunion,RE,REU,638,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,97.27296934254461,Total,,%,,,,Total
Réunion,RE,REU,638,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,97.27296934254461,Total,,%,,,,Total
Réunion,RE,REU,638,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,97.27296934254461,Total,,%,,,,Total
Réunion,RE,REU,638,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,97.27296934254461,Total,,%,,,,Total
Réunion,RE,REU,638,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,97.28651195698785,Total,,%,,,,Total
Réunion,RE,REU,638,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,97.30005457143109,Total,,%,,,,Total
Réunion,RE,REU,638,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,97.31359718587434,Total,,%,,,,Total
Réunion,RE,REU,638,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,97.32713980031758,Total,,%,,,,Total
Réunion,RE,REU,638,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,97.34068241476083,Total,,%,,,,Total
Réunion,RE,REU,638,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,97.20975463550838,Total,,%,,,,Total
Réunion,RE,REU,638,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,97.07878666268772,Total,,%,,,,Total
Réunion,RE,REU,638,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,96.94777849629892,Total,,%,,,,Total
Réunion,RE,REU,638,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,96.81673013634195,Total,,%,,,,Total
Réunion,RE,REU,638,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,96.68564158281679,Total,,%,,,,Total
Réunion,RE,REU,638,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,96.55451283572346,Total,,%,,,,Total
Réunion,RE,REU,638,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,96.42334389506198,Total,,%,,,,Total
Réunion,RE,REU,638,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,96.29213476083231,Total,,%,,,,Total
Réunion,RE,REU,638,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,96.16088543303447,Total,,%,,,,Total
Réunion,RE,REU,638,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,96.02959591166845,Total,,%,,,,Total
Réunion,RE,REU,638,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2021,95.89826619673427,Total,,%,,,,Total
Réunion,RE,REU,638,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2022,95.7535948351977,Total,,%,,,,Total
"Saint Helena, Ascension and Tristan da Cunha",SH,SHN,654,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,88.68940000000002,Total,,%,,,,Total
"Saint Helena, Ascension and Tristan da Cunha",SH,SHN,654,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,88.68940000000002,Total,,%,,,,Total
"Saint Helena, Ascension and Tristan da Cunha",SH,SHN,654,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,88.68940000000002,Total,,%,,,,Total
"Saint Helena, Ascension and Tristan da Cunha",SH,SHN,654,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,88.68940000000002,Total,,%,,,,Total
"Saint Helena, Ascension and Tristan da Cunha",SH,SHN,654,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,88.68940000000002,Total,,%,,,,Total
"Saint Helena, Ascension and Tristan da Cunha",SH,SHN,654,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,88.73442000000001,Total,,%,,,,Total
"Saint Helena, Ascension and Tristan da Cunha",SH,SHN,654,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,88.77944000000001,Total,,%,,,,Total
"Saint Helena, Ascension and Tristan da Cunha",SH,SHN,654,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,88.82446,Total,,%,,,,Total
"Saint Helena, Ascension and Tristan da Cunha",SH,SHN,654,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,88.86948000000001,Total,,%,,,,Total
"Saint Helena, Ascension and Tristan da Cunha",SH,SHN,654,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,88.9145,Total,,%,,,,Total
"Saint Helena, Ascension and Tristan da Cunha",SH,SHN,654,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,88.95952,Total,,%,,,,Total
"Saint Helena, Ascension and Tristan da Cunha",SH,SHN,654,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,89.00454000000002,Total,,%,,,,Total
"Saint Helena, Ascension and Tristan da Cunha",SH,SHN,654,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,89.04956000000001,Total,,%,,,,Total
"Saint Helena, Ascension and Tristan da Cunha",SH,SHN,654,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,89.09458000000001,Total,,%,,,,Total
"Saint Helena, Ascension and Tristan da Cunha",SH,SHN,654,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,89.1396,Total,,%,,,,Total
"Saint Helena, Ascension and Tristan da Cunha",SH,SHN,654,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,89.18462000000001,Total,,%,,,,Total
"Saint Helena, Ascension and Tristan da Cunha",SH,SHN,654,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,89.22964,Total,,%,,,,Total
"Saint Helena, Ascension and Tristan da Cunha",SH,SHN,654,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,89.22964,Total,,%,,,,Total
"Saint Helena, Ascension and Tristan da Cunha",SH,SHN,654,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,89.22964,Total,,%,,,,Total
"Saint Helena, Ascension and Tristan da Cunha",SH,SHN,654,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2021,89.22964,Total,,%,,,,Total
"Saint Helena, Ascension and Tristan da Cunha",SH,SHN,654,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2022,89.22964,Total,,%,,,,Total
Saint Pierre and Miquelon,PM,SPM,666,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,91.40000000000001,Total,,%,,,,Total
Saint Pierre and Miquelon,PM,SPM,666,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,91.40000000000001,Total,,%,,,,Total
Saint Pierre and Miquelon,PM,SPM,666,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,91.40000000000001,Total,,%,,,,Total
Saint Pierre and Miquelon,PM,SPM,666,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,91.40000000000001,Total,,%,,,,Total
Saint Pierre and Miquelon,PM,SPM,666,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,91.40000000000001,Total,,%,,,,Total
Saint Pierre and Miquelon,PM,SPM,666,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,91.40000000000001,Total,,%,,,,Total
Saint Pierre and Miquelon,PM,SPM,666,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,91.40000000000001,Total,,%,,,,Total
Saint Pierre and Miquelon,PM,SPM,666,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,91.40000000000001,Total,,%,,,,Total
Saint Pierre and Miquelon,PM,SPM,666,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,91.40000000000001,Total,,%,,,,Total
Saint Pierre and Miquelon,PM,SPM,666,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,91.40000000000001,Total,,%,,,,Total
Saint Pierre and Miquelon,PM,SPM,666,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,91.40000000000001,Total,,%,,,,Total
Saint Pierre and Miquelon,PM,SPM,666,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,91.40000000000001,Total,,%,,,,Total
Saint Pierre and Miquelon,PM,SPM,666,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,91.40000000000001,Total,,%,,,,Total
Saint Pierre and Miquelon,PM,SPM,666,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,91.40000000000001,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2000,61.02075530179189,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2001,61.0487505064849,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,61.00968440707847,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,60.93492544463212,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,60.8607817934844,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,60.97445848148906,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,61.08697848464594,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,61.19964592617556,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,61.31220206800356,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,61.42372430644676,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,61.53423686954843,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,61.64342630324033,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,61.74691235587362,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,61.84662052060524,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,61.94557501434305,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,62.04311937261851,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,62.1396148882442,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,62.23579608401937,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,62.33746536999132,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,62.39464172361327,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,62.42311022035627,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2021,62.45911470657587,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2022,62.50293913907829,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2000,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2001,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2021,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2022,100,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2000,62.13086772490504,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2001,62.98415064111962,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,63.91066057177805,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,64.84901812257235,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,65.78703009073264,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,66.72210863189258,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,67.65519970961159,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,68.5859693699131,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,69.51407202098441,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,70.4378691014454,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,71.35830485229417,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,72.27438573998548,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,73.18640448213959,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,74.08388716924537,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,74.96838571485162,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,75.83951403978152,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,76.69752015516592,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,77.54267767916004,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,78.37524651133128,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,78.92777116695531,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,79.30778329231156,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2021,79.66824568853879,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2022,79.88368211560534,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2000,20.02956992478725,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2001,20.26372621157626,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,20.49717920210667,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,20.77638764889983,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,21.09112660068056,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,21.40476396452013,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,21.71791335999363,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,22.03026055603931,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,22.34180160930343,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,22.65222878259341,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,22.96214838361702,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,23.27124826006909,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,23.57922756196017,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,23.88638325081952,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,24.19271177875435,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,24.50057195925685,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,24.80963612997007,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,25.12045345047147,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,25.4324042760609,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,25.74574290925127,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,26.06014728374144,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2021,26.37587023651336,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2022,26.69259041532085,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2000,74.34194868617119,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2001,74.38126197370202,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,74.42054393395449,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,74.45965601443216,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,74.49903931178417,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,74.53808844759732,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,74.57711903976835,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,74.61626636600964,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,74.65523894473206,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,74.69418126141888,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,74.73294833300091,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,74.77184056601573,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,74.79855254373926,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,74.82104878626893,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,74.84368094937795,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,74.86615196661012,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,74.88875673113697,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,74.91404036741613,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,74.94200596747828,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,74.9726378509353,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,75.00594659210812,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2021,75.04207242872688,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2022,75.07524760067342,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2000,6.93629886164329,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2001,6.975042740522944,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,7.154672968899192,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,7.333625982335625,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,7.51189689947238,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,7.69368067986162,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,7.877675162770768,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,8.060606837881886,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,8.242466089955855,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,8.423196067899726,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,8.602792341393425,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,8.781294994521611,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,8.958695313876776,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,9.134900319837088,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,9.309990455090619,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,9.483917762813771,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,9.656715922009077,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,9.828623894909898,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,9.999669408016588,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,10.16977039609127,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,10.33888099648426,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2021,10.50695477520407,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2022,10.67394732161803,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2000,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2001,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,100,Total,,%,,,,Total
